"n","dd","d","all","ratio","date","pv1","pv2","ratio_rm","all_rm","n_rm","d_rm"
1.1236,1.0712,1.0886,1.1033,1.2792,2019-10-25,0.0120091976998496,0.98799080230015,1.2605115,1.082015,1.093405,1.068995
1.1266,1.1233,1.1163,1.1217,1.0674,2019-10-26,0.00709415197277268,0.992905848027227,1.2730285,1.08043,1.092285,1.06675
1.078,1.1207,1.0769,1.081,1.0094,2019-10-27,0.00883124530096064,0.991168754699039,1.2724485,1.0795,1.091125,1.065885
1.1172,1.0829,1.0923,1.1031,1.1926,2019-10-28,0.00863588711929399,0.991364112880706,1.2593435,1.07897,1.08986,1.065855
1.0604,1.0871,1.0646,1.0645,0.95857,2019-10-29,0.0174404063713166,0.982559593628683,1.2379975,1.07965,1.089525,1.06726
1.101,1.0972,1.0923,1.0968,1.068,2019-10-30,0.0259836308777269,0.974016369122273,1.2393225,1.08138,1.09143,1.068955
1.1085,1.1421,1.088,1.1022,1.1647,2019-10-31,0.0381920785833013,0.961807921416699,1.210961,1.08309,1.091955,1.071975
1.0772,1.0763,1.0579,1.0688,1.2042,2019-11-01,0.0325871775360799,0.96741282246392,1.164581,1.08431,1.0916,1.07493
1.0827,1.0923,1.0584,1.073,1.255,2019-11-02,0.0269692017282284,0.973030798271772,1.143751,1.085955,1.09221,1.07718
1.1058,1.0818,1.0614,1.0844,1.4528,2019-11-03,0.00726746998343145,0.992732530016569,1.133631,1.08997,1.09614,1.08097
1.0826,1.0901,1.0604,1.0736,1.2294,2019-11-04,0.00368436585788889,0.996315634142111,1.119966,1.090605,1.09559,1.082125
1.0746,1.087,1.0526,1.0661,1.2462,2019-11-05,0.00224122456412946,0.997758775435871,1.129921,1.08927,1.09474,1.08025
1.0992,1.1103,1.0718,1.0883,1.2531,2019-11-06,0.000618960901604382,0.999381039098396,1.134161,1.087155,1.092915,1.07814
1.0569,1.0752,1.0573,1.0586,0.9951,2019-11-07,0.0007005194133415,0.999299480586659,1.116849,1.085105,1.089795,1.07709
1.0651,1.0933,1.0701,1.0696,0.95268,2019-11-08,0.00128071117217123,0.998719288827829,1.1303455,1.08339,1.088555,1.07497
1.0983,1.0692,1.0915,1.0927,1.0532,2019-11-09,0.00162468069025976,0.99837531930974,1.123549,1.081315,1.08603,1.073195
1.0842,1.0916,1.0997,1.0914,0.88607,2019-11-10,0.00272376356885035,0.99727623643115,1.1059665,1.07874,1.082755,1.07186
1.099,1.0996,1.0955,1.0976,1.0262,2019-11-11,0.00382713951258153,0.996172860487418,1.1363715,1.07944,1.08456,1.07127
1.1149,1.1485,1.0994,1.1109,1.1141,2019-11-12,0.00567225708802457,0.994327742911975,1.1343465,1.07995,1.085095,1.07187
1.167,1.2007,1.1244,1.1518,1.2647,2019-11-13,0.0137338000948361,0.986266199905164,1.1307415,1.07957,1.084285,1.07154
1.1126,1.1584,1.1117,1.116,1.0059,2019-11-14,0.0104496904357369,0.989550309564263,1.1279515,1.079175,1.083695,1.071265
1.1096,1.0911,1.0788,1.095,1.2665,2019-11-15,0.0068827917841921,0.993117208215808,1.1221465,1.07675,1.08098,1.06932
1.0415,1.0413,1.0347,1.0387,1.0942,2019-11-16,0.00374467175638428,0.996255328243616,1.1106065,1.073515,1.07722,1.06686
1.0548,1.0625,1.0713,1.0621,0.84636,2019-11-17,0.11605919795186,0.88394080204814,1.0933345,1.072975,1.076,1.067485
1.0356,1.0387,1.0222,1.0302,1.2285,2019-11-18,0.0991822262056329,0.900817773794367,1.1043105,1.072225,1.075815,1.06633
1.0505,1.0762,1.0568,1.0553,0.93207,2019-11-19,0.104516125231429,0.895483874768571,1.101359,1.070655,1.07404,1.064925
1.043,1.0445,1.0613,1.0507,0.81305,2019-11-20,0.139372905480589,0.860627094519411,1.096723,1.068605,1.07185,1.062965
1.1133,1.0882,1.0461,1.0828,1.8123,2019-11-21,0.0906755859473347,0.909324414052665,1.092257,1.06478,1.067895,1.059375
1.0934,1.0876,1.0704,1.0832,1.2145,2019-11-22,0.0821958884899161,0.917804111510084,1.0778685,1.06064,1.063315,1.0562
1.0896,1.1077,1.0548,1.0768,1.3807,2019-11-23,0.054361914809813,0.945638085190187,1.03977,1.05449,1.055365,1.052585
1.0708,1.0867,1.0549,1.0657,1.1736,2019-11-24,0.0466124505899788,0.953387549410021,1.04155263157895,1.049215,1.05007,1.04947368421053
1.0203,1.021,1.0137,1.0176,1.1301,2019-11-25,0.0327998549205438,0.967200145079456,1.02182473684211,1.04643,1.04627,1.04754736842105
1.024,1.0262,1.0226,1.0236,1.0223,2019-11-26,0.0313744050675128,0.968625594932487,1.00963473684211,1.048875,1.04821,1.05092631578947
1.0325,1.0387,1.0698,1.0478,0.64966,2019-11-27,0.0549817616683776,0.945018238331622,1.02016315789474,1.048965,1.048615,1.05025263157895
1.0614,1.051,1.047,1.0546,1.1722,2019-11-28,0.0673949824485693,0.932605017551431,0.998736842105263,1.05047,1.049455,1.05285789473684
1.0628,1.0441,1.0634,1.0613,0.99417,2019-11-29,0.0620612763883151,0.937938723611685,1.00244055555556,1.05074,1.050535,1.05263888888889
1.0404,1.0629,1.0605,1.0504,0.79335,2019-11-30,0.0734264567617443,0.926573543238256,1.01023111111111,1.050015,1.05015,1.05139444444444
1.0199,1.0165,1.0237,1.0211,0.93688,2019-12-01,0.0813814188628848,0.918618581137115,0.963050588235294,1.04651,1.044705,1.05170588235294
1.0233,1.0212,1.0359,1.0281,0.82633,2019-12-02,0.0906264836307458,0.909373516369254,0.947335,1.04457894736842,1.041705,1.0505375
1.008,1.0433,1.0521,1.0288,0.50273,2019-12-03,0.125243495373277,0.874756504626723,0.96906,1.04305789473684,1.04067,1.0486375
1.0067,1.0163,NA,1.0105,NA,2019-12-04,0.161954268107218,0.838045731892782,0.941134375,1.04331052631579,1.039925,1.050875
1.0336,1.0577,1.0422,1.0393,0.89167,2019-12-05,0.178756531057686,0.821243468942314,0.9301225,1.04717368421053,1.043385,1.05599375
1.0803,1.078,1.0989,1.0876,0.86259,2019-12-06,0.220501547008306,0.779498452991694,0.9233025,1.04842105263158,1.044365,1.05778125
1.0629,1.0943,1.0585,1.0639,1.0464,2019-12-07,0.215905186706845,0.784094813293155,1.054855,1.04808947368421,1.04638,1.0536125
1.0524,1.0566,1.0717,1.0603,0.8214,2019-12-08,0.209252949117408,0.790747050882592,1.015406875,1.04882631578947,1.045335,1.05729375
1.0721,1.0674,NA,1.0607,NA,2019-12-09,0.217765724271339,0.782234275728661,1.0085625,1.04922631578947,1.045215,1.0579
1.0353,1.0298,1.0389,1.0362,0.95328,2019-12-10,0.210177856337503,0.789822143662497,1.033921875,1.04889473684211,1.045645,1.05629375
1.0044,1.0093,NA,1.0127,NA,2019-12-11,0.19620420256545,0.80379579743455,1.01891375,1.0495,1.045735,1.05775625
1.0334,1.0646,NA,NA,NA,2019-12-12,0.191847517844132,0.808152482155868,1.030068125,1.05085789473684,1.04718,1.05874375
1.0689,1.0365,1.0244,1.0479,1.7283,2019-12-13,0.141335846934829,0.858664153065171,1.034160625,1.05038421052632,1.047005,1.05771875
1.0559,1.0674,1.0907,1.0705,0.72679,2019-12-14,0.124478466634909,0.875521533365091,1.0279,1.05150526315789,1.048135,1.05634705882353
1.0895,1.0795,1.0956,1.091,0.95391,2019-12-15,0.145771458398225,0.854228541601775,1.00826411764706,1.04998947368421,1.0463985,1.05545294117647
1.0436,1.0515,1.0512,1.0473,0.91318,2019-12-16,0.172548259982438,0.827451740017562,1.01781176470588,1.04617368421053,1.0431385,1.05044705882353
1.0728,1.0536,1.0031,1.0415,2.7545,2019-12-17,0.0249479992184988,0.975052000781501,1.03535882352941,1.04533157894737,1.0428985,1.04899411764706
1.0405,1.0621,1.1059,1.0686,0.54103,2019-12-18,0.027919569423651,0.972080430576349,1.04183705882353,1.04346842105263,1.0414135,1.04637058823529
1.0604,1.0998,1.0731,1.0689,0.88466,2019-12-19,0.0614191114869392,0.938580888513061,1.04346277777778,1.04146842105263,1.0389635,1.04485555555556
1.049,1.0583,1.0348,1.0441,1.1991,2019-12-20,0.0409824409154499,0.95901755908455,1.04418611111111,1.04003157894737,1.0375685,1.04319444444444
1.0217,1.0333,1.0471,1.0326,0.69675,2019-12-21,0.0316858653022221,0.968314134697778,1.02691315789474,1.03972631578947,1.037312,1.04163157894737
1.0522,1.0731,1.0517,1.0539,1.0048,2019-12-22,0.062276376046666,0.937723623953334,1.0123475,1.038295,1.035837,1.04047
1.0045,1.041,1.0357,1.0198,0.56821,2019-12-23,0.0888714637031374,0.911128536296863,0.9581215,1.036715,1.032742,1.040805
1.0293,1.0352,1.0344,1.0318,0.92773,2019-12-24,0.14346795148408,0.85653204851592,0.9509015,1.033195,1.029525,1.03686
0.99887,1.0083,1.027,1.0105,0.55786,2019-12-25,0.198622425101216,0.801377574898784,0.9480525,1.029195,1.02541,1.03269
1.0151,1.0205,1.0138,1.0151,1.0249,2019-12-26,0.266307660281425,0.733692339718575,0.9490545,1.02703,1.023415,1.03046
1.0581,1.0531,1.0338,1.0479,1.3447,2019-12-27,0.176035074789405,0.823964925210595,0.8427015,1.026775,1.020895,1.033175
1.0227,1.0269,1.0271,1.0249,0.93153,2019-12-28,0.117137471993572,0.882862528006428,0.856029,1.0238,1.019095,1.028595
1.0231,1.0356,1.0191,1.0227,1.0711,2019-12-29,0.115671379450367,0.884328620549633,0.8598985,1.021145,1.01685,1.02582
1.0074,1.0176,1.009,1.0089,0.9663,2019-12-30,0.10932430151871,0.89067569848129,0.8417405,1.01953,1.014845,1.024975
0.99927,1.0225,1.0135,1.0069,0.716,2019-12-31,0.110080334654437,0.889919665345563,0.8541285,1.019045,1.014795,1.02382
1.0039,1.0217,1.0184,1.0111,0.7356,2020-01-01,0.152654136428794,0.847345863571206,0.850979,1.017305,1.01305,1.02227
1.007,1.0068,1.0311,1.0163,0.64378,2020-01-02,0.239520255864828,0.760479744135172,0.8800335,1.01693,1.01353,1.02086
0.99156,0.9974,1.0118,1.0001,0.58239,2020-01-03,0.293804440121065,0.706195559878935,0.880186,1.016245,1.012855,1.020125
1.0072,1.0281,1.0122,1.011,0.89693,2020-01-04,0.359984305391751,0.640015694608249,0.8964695,1.016465,1.0134215,1.019595
1.0037,0.99477,1.0066,1.004,0.93322,2020-01-05,0.352047260252507,0.647952739747493,0.889157,1.016275,1.0130765,1.019625
1.0224,1.0233,1.0574,1.0364,0.62744,2020-01-06,0.395884387487888,0.604115612512112,0.875012,1.014785,1.0112015,1.0188
1.0045,1.0128,1.0143,1.0091,0.80758,2020-01-07,0.396734321015921,0.603265678984079,0.8892205,1.014575,1.0113815,1.018205
1.0155,1.0097,1.0176,1.0158,0.96205,2020-01-08,0.382925839717578,0.617074160282422,0.8914955,1.013975,1.0108665,1.01763
1.0089,1.0006,1.0179,1.0118,0.83594,2020-01-09,0.43418916798648,0.56581083201352,0.868531,1.01434,1.010407,1.018785
1.0207,1.0303,1.024,1.0229,0.94451,2020-01-10,0.423807000606066,0.576192999393934,0.8726665,1.015345,1.0114985,1.01989
1.0173,1.022,1.0207,1.0191,0.94181,2020-01-11,0.418725986263963,0.581274013736037,0.87988052631579,1.01556842105263,1.0120735,1.01996842105263
1.0141,1.0242,1.0075,1.0123,1.1493,2020-01-12,0.425928327137291,0.574071672862709,0.892997222222222,1.01552777777778,1.01234052631579,1.01935
1.0158,1.0236,1.0197,1.0181,0.93078,2020-01-13,0.51086540505017,0.48913459494983,0.905695,1.01655555555556,1.01344789473684,1.02002777777778
1.0102,1.034,1.0164,1.0149,0.88353,2020-01-14,0.46645495953369,0.53354504046631,0.906392777777778,1.01632777777778,1.01330052631579,1.01982222222222
1.0082,1.0141,1.0144,1.0113,0.87865,2020-01-15,0.475112142103377,0.524887857896623,0.909015,1.01688333333333,1.01381105263158,1.02025555555556
1.0206,1.0088,1.0173,1.0181,1.0618,2020-01-16,0.477853206739345,0.522146793260655,0.903996111111111,1.01475944444444,1.01206263157895,1.0177
1.0263,1.0147,1.0152,1.0207,1.2157,2020-01-17,0.708454189410309,0.291545810589691,0.91287,1.01484833333333,1.01231,1.0175
1.0128,1.0133,1.0076,1.0107,1.1166,2020-01-18,0.533537382866919,0.466462617133081,0.904406111111111,1.01462611111111,1.01187315789474,1.0175
0.99821,1.0434,1.0321,1.0162,0.50701,2020-01-19,0.609170897597528,0.390829102402472,0.911105555555556,1.01458722222222,1.01191,1.01715555555556
1.0211,1.0211,1.0356,1.027,0.79871,2020-01-20,0.765623866390953,0.234376133609047,0.910186111111111,1.01382611111111,1.01122052631579,1.01643888888889
1.0154,1.0275,NA,NA,NA,2020-01-21,0.679979680767366,0.320020319232634,0.914752222222222,1.01329277777778,1.01087842105263,1.01582777777778
NA,NA,NA,NA,NA,2020-01-22,0.745925551030235,0.254074448969765,0.927057777777778,1.01337055555556,1.01124684210526,1.01571666666667
1.0126,1.0264,1.024,1.0186,0.81095,2020-01-23,0.724588368646851,0.275411631353149,0.941997777777778,1.012865,1.01105210526316,1.01484444444444
1.0044,1.0135,1.0085,1.0069,0.90949,2020-01-24,0.79043218710457,0.20956781289543,0.948081111111111,1.01227611111111,1.01073631578947,1.01417777777778
1.0134,1.015,1.0144,1.014,0.98042,2020-01-25,0.710376586775037,0.289623413224963,0.948328888888889,1.01182611111111,1.01035736842105,1.01371111111111
0.98918,0.98801,1.0114,0.99817,0.5371,2020-01-26,0.762784553387465,0.237215446612535,0.945301111111111,1.01130388888889,1.00972052631579,1.01320555555556
0.99806,0.99714,0.98919,0.99269,1.3436,2020-07-15,0.405290649074479,0.594709350925521,0.914306,1.010613,1.006659,1.013069
1.0315,1.029,1.0199,1.0243,1.2063,2020-07-16,0.487557082688398,0.512442917311602,0.915741,1.010998,1.007159,1.013399
1.0031,0.9925,1.0154,1.0092,0.76298,2020-07-17,0.468126374016165,0.531873625983835,0.9105695,1.011398,1.007384,1.013879
1.0142,1.0173,1.0117,1.013,1.0513,2020-07-18,0.499651451061805,0.500348548938195,0.900126,1.011923,1.007569,1.014504
1.0014,1.0124,1.0022,1.003,0.97889,2020-07-19,0.441063776806355,0.558936223193645,0.8952595,1.012158,1.007574,1.014804
1.0092,1.0137,1.0153,1.0132,0.88296,2020-07-20,0.654071117674461,0.345928882325539,0.925998,1.012823,1.0090525,1.014884
1.0009,1.0087,1.0263,1.0165,0.59591,2020-07-21,0.893615798436266,0.106384201563734,0.9307515,1.0136395,1.0100605,1.0157495
1.0076,1.0122,1.0124,1.0109,0.90174,2020-07-22,0.909513432233153,0.0904865677668472,0.971091,1.0129845,1.011298,1.0138895
1.0109,1.0022,1.0103,1.0097,1.0128,2020-07-23,0.882435798248444,0.117564201751556,0.970411,1.0125595,1.010908,1.0134995
1.0038,1.0009,1.0182,1.0119,0.73724,2020-07-24,0.891875375028473,0.108124624971527,0.987791052631579,1.01245210526316,1.011808,1.01298368421053
1.0189,1.0297,1.0231,1.0224,0.92964,2020-07-25,0.953386583861797,0.0466134161382026,0.968023888888889,1.01355,1.01253157894737,1.01430555555556
1.024,1.0186,1.0081,1.0141,1.3568,2020-07-26,0.918971412504596,0.0810285874954041,0.954007647058824,1.01291764705882,1.01147777777778,1.01397647058824
1.0104,1.0123,1.0149,1.0132,0.91177,2020-07-27,0.837936419925339,0.162063580074661,0.965946875,1.01315,1.01197058823529,1.0138875
1.0112,1.0253,1.0145,1.0145,0.93573,2020-07-28,0.94537955308508,0.0546204469149199,0.960256666666667,1.01316,1.01183125,1.01403333333333
1.0187,1.0261,1.0242,1.0227,0.91077,2020-07-29,0.954574978043209,0.045425021956791,0.958925714285714,1.01388571428571,1.01252666666667,1.01487857142857
1.0223,1.0263,1.0098,1.0153,1.2702,2020-07-30,0.923606416910554,0.0763935830894464,0.964769230769231,1.01393846153846,1.01276428571429,1.01484615384615
1.0151,1.002,1.0171,1.015,0.96203,2020-07-31,0.92801894593714,0.0719810540628601,0.9955075,1.013725,1.01367692307692,1.01389166666667
1.0137,1.0183,1.0083,1.011,1.1182,2020-08-01,0.910802448759092,0.0891975512409075,1.01365416666667,1.01455,1.015,1.014375
1.0015,1.0013,1.0058,1.004,0.89917,2020-08-02,0.883776067192223,0.116223932807777,1.01116,1.016,1.0163,1.015925
1.0197,1.0272,NA,NA,NA,2020-08-03,0.849291034251596,0.150708965748404,1.03606181818182,1.01637272727273,1.01741538461538,1.01571818181818
NA,NA,NA,NA,NA,2020-08-04,0.897552337251074,0.102447662748926,1.046704,1.01577,1.01729166666667,1.01498
NA,NA,NA,NA,NA,2020-08-05,0.914680252551117,0.0853197474488829,1.01224888888889,1.01595555555556,1.01668181818182,1.01574444444444
NA,NA,NA,NA,NA,2020-08-06,0.917261110891459,0.0827388891085411,1.02480875,1.0163,1.01731,1.01585
NA,NA,NA,NA,NA,2020-08-07,0.918607568548706,0.0813924314512943,1.03753428571429,1.01655714285714,1.01798888888889,1.01604285714286
NA,NA,NA,NA,NA,2020-08-08,0.918316652910706,0.0816833470892941,1.04907,1.01712857142857,1.01854444444444,1.01604285714286
NA,NA,NA,NA,NA,2020-08-09,0.918872685819191,0.0811273141808092,1.08172714285714,1.01864285714286,1.02066666666667,1.01685714285714
NA,NA,NA,NA,NA,2020-08-10,0.883744790099301,0.116255209900699,1.14308,1.01962857142857,1.02278888888889,1.01645714285714
1.0248,1.0211,1.0182,1.0208,1.1195,2020-08-11,0.832458093547854,0.167541906452146,1.10335285714286,1.02224285714286,1.02367777777778,1.01997142857143
1.0278,1.0137,1.0289,1.0271,0.98287,2020-08-12,0.562152928548568,0.437847071451432,1.09337428571429,1.02438571428571,1.02488888888889,1.02235714285714
1.0183,1.0005,NA,NA,NA,2020-08-13,0.573757323323952,0.426242676676048,1.070775,1.0237375,1.0245,1.0222125
NA,NA,NA,NA,NA,2020-08-14,0.533489250800739,0.466510749199261,1.10925555555556,1.02304444444444,1.02485,1.02074444444444
NA,NA,NA,NA,NA,2020-08-15,0.592665671193165,0.407334328806835,1.10293,1.02242,1.02412727272727,1.02012
NA,NA,NA,NA,NA,2020-08-16,0.690399889576213,0.309600110423787,1.07469909090909,1.02415454545455,1.024825,1.02289090909091
NA,NA,NA,NA,NA,2020-08-17,0.653455479904762,0.346544520095238,1.1203825,1.025825,1.02812307692308,1.02328333333333
1.0237,1.0552,1.0242,1.0267,0.99152,2020-08-18,0.662993084605033,0.337006915394967,1.12039153846154,1.02596153846154,1.02823571428571,1.02323076923077
1.0414,1.0332,1.0155,1.0259,1.4988,2020-08-19,0.595553561108027,0.404446438891973,1.10048071428571,1.02518571428571,1.02712,1.02304285714286
1.0342,1.0203,1.0143,1.0219,1.3915,2020-08-20,0.364508627491313,0.635491372508687,1.10579533333333,1.02630666666667,1.02854375,1.02395333333333
1.0217,1.0386,1.0329,1.0293,0.84011,2020-08-21,0.137598656937539,0.862401343062462,1.08532133333333,1.02719333333333,1.02858125,1.02538666666667
1.0124,1.0254,1.0225,1.019,0.82932,2020-08-22,0.204722866727793,0.795277133272207,1.07188,1.02925333333333,1.029625,1.02794
1.0162,1.0189,1.0212,1.0192,0.91258,2020-08-23,0.320523831390726,0.679476168609274,1.05810625,1.0308,1.03149375,1.03013125
1.028,1.0266,1.009,1.0175,1.4171,2020-08-24,0.266484238914133,0.733515761085867,1.05415117647059,1.03064705882353,1.03134705882353,1.0301
1.0169,1.0307,1.0145,1.0168,1.046,2020-08-25,0.136652988963371,0.863347011036628,1.05275388888889,1.03209444444444,1.03282777777778,1.0315
1.0325,1.0233,1.0506,1.0415,0.79239,2020-08-26,0.207826435452639,0.792173564547361,1.03700421052632,1.03233157894737,1.03248421052632,1.03230526315789
1.0677,1.048,1.0276,1.0442,1.6229,2020-08-27,0.196395837513563,0.803604162486437,1.033092,1.034025,1.03404,1.034085
1.0297,1.0501,1.0226,1.0276,1.1205,2020-08-28,0.0923634223354938,0.907636577664506,1.024694,1.03523,1.034955,1.03582
1.0115,0.99807,1.0206,1.0151,0.84164,2020-08-29,0.0959347753016396,0.90406522469836,0.996902,1.036125,1.03495,1.037345
1.0499,1.0426,1.0367,1.042,1.1802,2020-08-30,0.142699609694694,0.857300390305306,0.973475,1.037705,1.035725,1.039475
1.0254,1.0372,1.0397,1.0341,0.81239,2020-08-31,0.11984975419927,0.88015024580073,0.973276,1.037835,1.0359,1.039695
1.0445,1.0599,1.0672,1.058,0.78125,2020-09-01,0.177147959499444,0.822852040500556,0.9540895,1.039415,1.036035,1.04254
1.0482,1.0254,1.063,1.054,0.8515,2020-09-02,0.196676289613478,0.803323710386522,0.9641455,1.04221,1.03929,1.04494
1.029,1.0158,1.0296,1.0282,0.99087,2020-09-03,0.275520314129106,0.724479685870894,0.9550705,1.04374,1.040725,1.046435
1.058,1.0593,1.0553,1.0567,1.029,2020-09-04,0.259843730660462,0.740156269339538,0.941397,1.044905,1.0413,1.048085
1.0263,1.0232,1.0468,1.0366,0.75351,2020-09-05,0.284464226887362,0.715535773112638,0.9572875,1.04535,1.04243,1.047855
1.0636,1.0677,1.0679,1.0662,0.95876,2020-09-06,0.404874804882884,0.595125195117116,0.9326875,1.045925,1.042235,1.049085
1.042,1.041,1.0589,1.0508,0.82356,2020-09-07,0.47829987761381,0.52170012238619,0.922961,1.04803,1.044065,1.05168
1.0413,1.0424,1.046,1.0438,0.94296,2020-09-08,0.610541261810778,0.389458738189222,0.939119,1.051225,1.047905,1.05418
1.0497,1.0486,1.0569,1.0535,0.92296,2020-09-09,0.619201311477062,0.380798688522938,0.946319,1.052985,1.05001,1.05537
1.0252,1.0307,1.0373,1.0319,0.83613,2020-09-10,0.714073431227396,0.285926568772604,0.9432,1.053645,1.05041,1.056225
1.0151,1.0567,1.0794,1.0506,0.44559,2020-09-11,0.802531834336945,0.197468165663055,0.9661475,1.05312,1.05092,1.054715
1.0813,1.0816,1.0692,1.0751,1.1137,2020-09-12,0.831804543157267,0.168195456842733,0.9884075,1.05245,1.051225,1.05324
1.0567,1.0658,1.0389,1.0481,1.2356,2020-09-13,0.761552971314245,0.238447028685755,1.010554,1.05248,1.051865,1.052665
1.0284,1.0521,1.0475,1.0401,0.77253,2020-09-14,0.734570510198351,0.265429489801649,1.00062,1.05175,1.050615,1.05226
1.0551,1.0555,1.046,1.0504,1.1102,2020-09-15,0.727027288874968,0.272972711125032,1.0086735,1.05246,1.05161,1.052615
1.0638,1.04,1.0522,1.0557,1.1309,2020-09-16,0.600607413749816,0.399392586250184,1.0282355,1.053375,1.053635,1.0526
1.0663,1.0572,1.0745,1.0697,0.92597,2020-09-17,0.601272408893792,0.398727591106208,1.0395975,1.05265,1.053465,1.051405
1.0883,1.0862,1.0706,1.079,1.1648,2020-09-18,0.643983537124477,0.356016462875523,1.0565695,1.05261,1.053995,1.050725
1.092,1.1053,1.0605,1.0772,1.3242,2020-09-19,0.642901903324046,0.357098096675954,1.057893,1.053105,1.054675,1.05131
1.0334,1.0625,1.0568,1.0473,0.75001,2020-09-20,0.71183741637887,0.28816258362113,1.0643005,1.056635,1.058465,1.05475
1.0547,1.0754,1.037,1.0475,1.2402,2020-09-21,0.688820681207812,0.311179318792188,1.080026,1.059495,1.06193,1.056915
1.0543,1.0196,1.0335,1.0406,1.2967,2020-09-22,0.530711375855925,0.469288624144076,1.0629815,1.06149,1.06247,1.059955
1.0418,1.029,1.0181,1.0288,1.4338,2020-09-23,0.333020807252369,0.666979192747631,1.0646215,1.06403,1.0654,1.06217
1.033,1.0597,1.0472,1.0421,0.83032,2020-09-24,0.420205532649018,0.579794467350982,1.069272,1.065655,1.067215,1.06382
1.0462,1.0555,1.0539,1.0508,0.91458,2020-09-25,0.470197234183759,0.529802765816241,1.060396,1.066605,1.0678,1.065235
1.1041,1.0871,1.0676,1.0845,1.35,2020-09-26,0.389028150792959,0.610971849207041,1.065486,1.067145,1.06846,1.0654
1.0386,1.0326,1.035,1.0363,1.0508,2020-09-27,0.463968922723051,0.536031077276949,1.0747375,1.06678,1.06862,1.06462
1.0519,1.0631,1.0324,1.043,1.2824,2020-09-28,0.409429517817133,0.590570482182867,1.0838025,1.06404,1.065885,1.061865
1.0633,1.0348,1.0686,1.0634,0.94943,2020-09-29,0.312834199192874,0.687165800807126,1.060226,1.063505,1.064285,1.06267
1.101,1.0898,1.1061,1.1025,0.96428,2020-09-30,0.333644086335629,0.666355913664371,1.0832405,1.06389,1.065765,1.062115
1.0844,1.1416,1.1227,1.1078,0.7601,2020-10-01,0.483881069119882,0.516118930880118,1.0524535,1.063735,1.064315,1.063425
1.0921,1.1527,1.13,1.115,0.77281,2020-10-02,0.577609462991403,0.422390537008597,1.0280925,1.06478,1.06425,1.065455
1.1153,1.1089,1.0832,1.0989,1.2684,2020-10-03,0.512874653990658,0.487125346009342,0.9984885,1.06665,1.06491,1.06816
1.0647,1.0698,1.0805,1.0726,0.86554,2020-10-04,0.416750180059739,0.583249819940261,0.999672,1.068345,1.066795,1.07025
1.0668,1.0562,1.0743,1.0694,0.93268,2020-10-05,0.474216789689786,0.525783210310214,0.994607,1.068015,1.06631,1.070215
1.077,1.0727,1.0555,1.0665,1.2327,2020-10-06,0.399558356711722,0.600441643288278,0.9562455,1.06749,1.0635,1.072255
1.0695,1.0454,1.0589,1.0624,1.111,2020-10-07,0.288501653241931,0.711498346758069,0.9565355,1.072075,1.06816,1.076645
1.0336,1.023,1.0155,1.0242,1.3461,2020-10-08,0.17967920010033,0.82032079989967,0.9585105,1.07468,1.070985,1.07868
1.06,1.0456,1.0766,1.0665,0.85267,2020-10-09,0.149050633818123,0.850949366181877,0.9586545,1.074155,1.070345,1.07799
1.063,1.066,1.0457,1.055,1.2103,2020-10-10,0.112755715765001,0.887244284234999,0.9614005,1.07209,1.068385,1.07568
1.0257,1.0453,1.0632,1.0444,0.62446,2020-10-11,0.10611336836099,0.89388663163901,0.9747705,1.070255,1.067905,1.073135
1.053,1.0375,1.0741,1.0615,0.80948,2020-10-12,0.165168460421744,0.834831539578256,0.9839655,1.06649,1.06513,1.06863
1.055,1.096,1.0722,1.0662,0.84172,2020-10-13,0.262419320739293,0.737580679260707,0.966595,1.064105,1.06181,1.067285
1.0707,1.035,1.089,1.076,0.85399,2020-10-14,0.407327667365631,0.592672332634369,0.985758,1.064295,1.063015,1.06645
1.0365,1.0378,1.0532,1.0442,0.81328,2020-10-15,0.474889362369907,0.525110637630093,0.9852685,1.06327,1.06187,1.065265
1.0479,1.0383,1.1084,1.074,0.58277,2020-10-16,0.658170019675232,0.341829980324768,0.9794085,1.06133,1.05951,1.063635
1.1318,1.1365,1.1228,1.128,1.0566,2020-10-17,0.824295304765632,0.175704695234368,0.9797435,1.059455,1.057475,1.061785
1.1084,1.1504,1.0731,1.0951,1.3219,2020-10-18,0.718531083844772,0.281468916155228,0.961933,1.060595,1.058115,1.06337
1.0505,1.0558,1.0548,1.0529,0.95231,2020-10-19,0.719537518441116,0.280462481558884,0.9672885,1.061475,1.05924,1.063915
1.0618,1.0652,1.0599,1.0612,1.0192,2020-10-20,0.862139322016341,0.137860677983659,0.948269,1.06268,1.05962,1.066255
1.0748,1.0493,1.0718,1.0711,1.0275,2020-10-21,0.765719865518625,0.234280134481375,0.994531,1.06461,1.06371,1.065915
1.0366,1.0553,1.0399,1.0397,0.95671,2020-10-22,0.824895288219273,0.175104711780727,1.011797,1.064625,1.0645,1.06494
1.0489,1.0361,1.0563,1.0512,0.92099,2020-10-23,0.859358937923405,0.140641062076595,1.01524,1.06442,1.06463,1.064675
1.0888,1.0766,1.0638,1.0764,1.2488,2020-10-24,0.856266447230119,0.143733552769881,1.0087075,1.064885,1.06436,1.065435
1.0439,1.0693,1.0506,1.0489,0.92289,2020-10-25,0.872827898342526,0.127172101657474,1.0191235,1.067265,1.067,1.06711
