year,month,day,47N,46N,45N,44N,43N,42N,41N,40N,39N,38N,37N,36N,35N,34N,33N,32N,31N
1988,6,23,-0.02,-0.091,0.028,-0.627,-1.348,-1.574,-5.65,4.924,21.427,11.744,2.599,2.658,1.975,-0.19,-0.01,0.198,-0.037
1988,6,24,0.425,0.535,0.785,1.481,2.474,7.472,11.052,31.376,47.531,31.27,10.148,5.311,4.536,0.554,-0.001,0.019,-0.375
1988,6,25,0.058,0.052,0.328,0.493,2.753,4.019,2.247,20.461,21.895,7.212,1.346,2.796,3.031,0.639,0.044,0.318,0.507
1988,6,26,0.185,0.06,0.36,0.109,0.912,1.839,1.434,16.311,18.092,9.25,8.329,13.035,14.481,4.695,0.17,0.639,1.073
1988,6,27,-0.014,-0.002,0.108,-0.123,0.875,4.048,3.877,29.099,41.547,28.542,20.054,21.913,20.015,5.739,0.169,0.286,0.278
1988,6,28,0.141,0.082,0.335,0.397,1.933,6.879,6.102,41.59,79.253,65.394,42.201,39.482,33.816,7.128,0.114,0.258,0.221
1988,6,29,0.442,0.113,0.348,0.199,1.858,7.517,7.528,39.758,60.079,42.051,29.946,19.036,18.022,2.566,0.101,-0.084,-0.083
1988,6,30,0.273,0.111,0.319,0.017,0.696,4.166,4.045,37.4,55.799,28.54,27.235,6.675,8.18,0.519,0.038,-0.108,-0.254
1988,7,1,-0.11,-0.075,-0.032,-0.115,0.314,0.674,0.226,26.474,42.803,23.431,20.381,-0.27,2.774,-0.122,0.004,0.09,-0.106
1988,7,2,0.28,0.081,0.152,0.091,0.633,1.923,0.643,14.934,18.926,4.731,4.687,-3.469,-0.377,-0.488,0.016,0.025,-0.043
1988,7,3,0.013,0.016,0.579,0.708,3.745,7.589,9.601,25.184,25.43,4.21,2.428,-0.372,1.425,-0.289,0,0.019,0.442
1988,7,4,0.005,0.007,0.261,0.241,2.422,5.205,7.168,22.125,25.321,3.257,5.7,9.362,9.375,1.422,0.009,0.157,0.643
1988,7,5,0.003,0.01,0.259,0.238,2.364,2.936,4.253,17.696,22.405,13.655,14.708,17.868,15.609,2.453,0.038,0.218,0.829
1988,7,6,0.029,0.05,0.925,2.275,8.09,18.564,22.605,45.037,50.018,34.207,28.562,23.593,19.334,3.036,0.035,0.203,0.583
1988,7,7,0.031,0.222,1.441,2.453,10.369,19.843,24.468,40.626,35.71,18.106,16.793,9.094,8.27,1.262,0.005,0.087,0.391
1988,7,8,0.358,0.53,2.009,1.939,7.126,3.907,3.525,13.97,11.441,-2.209,5.056,6.28,9.785,1.352,0.01,0.255,0.489
1988,7,9,0.64,0.597,2.149,2.682,11.357,15.498,21.518,36.179,35.352,20.776,16.284,13.071,12.597,1.58,0.018,0.264,0.606
1988,7,10,0.222,0.253,0.854,0.744,6.169,4.694,11.307,29.226,42.836,25.234,10.737,5.318,5.614,0.636,0.01,0.162,0.177
1988,7,11,0.512,0.246,0.933,0.506,6.16,-1.24,4.53,13.035,28.222,14.266,5.434,4.329,4.042,-0.103,-0.005,-0.014,-0.212
1988,7,12,-0.76,-0.548,-0.864,-2.424,0.125,-4.148,1.603,3.348,8.462,2.229,6.755,13.499,10.112,0.902,0.011,0.032,0.179
1988,7,13,-0.395,-0.213,-0.158,-1.656,-0.531,-1.699,5.138,11.77,14.457,3.135,1.854,8.503,8.04,1.072,0.016,0.108,0.592
1988,7,14,-0.118,0.025,0.114,0.193,2.563,3.351,6.268,11.873,11.745,1.947,4.048,13.762,7.583,0.662,0.005,0.08,0.554
1988,7,15,0.136,0.06,0.331,0.19,1.167,2.385,2.293,7.734,13.736,3.151,8.899,17.333,12.145,1.985,0.12,0.04,0.438
1988,7,16,0.058,0.076,0.644,2.493,6.419,12.641,16.998,25.487,40.341,20.633,14.664,14.99,7.461,0.838,0.117,0.067,0.398
1988,7,17,0.087,0.16,1.621,5.082,14.217,29.839,27.049,25.337,33.714,14.412,9.622,1.846,0.184,-0.478,0.023,0.056,0.291
1988,7,18,0.405,0.484,2.834,5.154,15.736,23.747,14.434,12.178,4.788,-3.866,0.902,-1.563,-1.805,-0.286,0.048,0.078,0.321
1988,7,19,0.241,0.248,1.416,0.78,2.592,-0.437,-0.282,7.288,3.882,-0.12,0.624,-0.12,-0.942,-0.12,0.123,0.105,0.504
1988,7,20,0.184,0.204,1.12,2.206,6.783,14.921,17.786,19.146,7.765,-0.261,-1.714,-2.069,-1.619,-0.52,0.054,0.108,0.521
1988,7,21,0.095,0.125,1.735,4.234,11.873,26.997,29.361,22.966,9.604,0.712,-1.042,0.483,-0.318,-0.127,0.064,0.058,0.273
1988,7,22,0.206,0.124,1.776,4.868,15.665,33.286,32.374,23.305,9.145,-0.573,-1.597,0.611,0.746,1.08,0.047,0.082,0.423
1988,7,23,0.089,0.376,2.157,5.241,15.31,27.984,23.261,14.542,6.199,1.882,1.651,0.847,0.093,0.366,0.032,0.152,0.836
1988,7,24,0.213,0.531,2.389,3.913,7.635,-0.869,5.034,5.448,4.308,4.483,2.812,1.505,0.115,0.437,0.023,0.164,0.993
1988,7,25,0.443,0.8,2.88,5.731,9.308,7.662,8.355,8.447,6.015,4.568,1.053,1.982,1.805,0.831,0.038,0.254,1.251
1988,7,26,0.327,0.633,2.154,3.607,8.878,11.555,13.772,13.43,9.69,7.293,4.622,5.451,3.855,0.692,0.033,0.193,0.942
1988,7,27,-0.079,-0.027,0.752,4.436,11.909,14.623,17.486,13.319,8.331,-5.276,-2.458,-1.238,0.224,0.103,0.036,0.087,0.549
1988,7,28,0.089,0.075,1.112,4.385,12.71,14.318,22.115,26.76,25.09,11.764,5.988,1.703,0.874,0.032,0.027,0.112,0.25
1988,7,29,0.332,0.233,1.697,6.56,15.152,20.122,26.428,32.232,32.765,21.9,15.128,8.166,2.604,0.062,-0.001,0.044,-0.008
1988,7,30,0.403,0.461,2.593,7.898,18.992,26.897,28.317,31.476,22.243,11.78,6.921,2.554,1.187,0.029,-0.007,0.017,-0.174
1988,7,31,0.661,0.244,1.32,0.204,9.587,10.299,7.621,8.87,2.866,1.543,0.428,-0.045,0.299,-0.006,-0.006,0.071,-0.154
1988,8,1,0.729,0.484,2.311,8.058,24.445,41.393,28.269,22.276,9.498,2.175,-3.061,-1.322,-0.561,-0.006,0.003,0.124,0.34
1988,8,2,0.472,0.601,3.268,10.091,32.143,41.031,31.319,20.468,4.288,-1.706,-2.612,-0.17,0.225,0.061,0.012,0.223,0.535
1988,8,3,0.617,0.458,2.106,5.271,16.221,11.586,8.43,7.839,-2.366,-4.718,-3.432,0.041,0.236,0.079,0.011,0.22,0.631
1988,8,4,1.622,1.757,3.858,7.262,11.653,9.404,7.347,10.663,1.897,-0.027,-0.866,0.242,0.089,0.035,0.01,0.198,0.771
1988,8,5,0.453,0.232,1.338,2.933,6.183,3.505,2.111,7.042,1.003,-0.437,-0.797,0.173,0.051,0.038,0.011,0.321,1.068
1988,8,6,0.143,0.077,1.337,3.42,7.871,8.52,6.134,5.841,-3.09,-5.863,-2.873,-0.11,-0.002,0.04,0.013,0.402,1.37
1988,8,7,-0.147,-0.127,0.622,2.015,7.524,12.17,15.551,18.37,8.957,2.39,0.214,0.487,0.21,0.08,0.018,0.388,0.96
1988,8,8,0.4,0.33,1.306,1.818,4.637,15.761,25.773,29.264,26.253,10.127,5.15,0.96,0.469,0.125,0.02,0.1,0.159
1988,8,9,0.372,0.552,2.828,7.154,12.541,20.226,18.61,16.948,10.987,3.175,2.586,1.028,0.573,0.128,0.013,0.1,-0.01
1988,8,10,0.362,0.449,2.719,7.431,12.226,17.561,14.758,11.899,4.314,-0.58,-0.372,0.171,0.133,0.059,0.007,0.056,0.02
1988,8,11,0.23,0.269,1.318,2.195,4.713,8.069,5.841,7.632,4.682,0.357,-0.178,0.143,0.109,0.084,0.002,0.074,-0.029
1988,8,12,0.029,0.151,1.117,1.049,3.081,2.421,-0.669,3.822,2.225,3.143,1.632,0.752,0.464,0.246,0.001,0.093,0.323
1988,8,13,0.194,0.269,1.227,0.757,1.735,1.501,-0.755,4.839,5.451,3.958,2.332,1.408,0.945,0.348,0.005,0.225,0.687
1988,8,14,0.255,0.299,1.622,2.651,5.274,10.234,6.653,12.127,12.078,5.677,2.274,2.438,1.878,0.865,0.013,0.395,1.272
1988,8,15,0.238,0.195,0.937,1.172,3.077,7.698,8.332,17.435,20.051,10.851,4.884,4.906,4.365,1.335,0.014,0.41,1.248
1988,8,16,-0.018,0.001,0.784,0.994,2.519,3.147,-3.9,4.317,10.123,4.661,2.443,3.099,2.976,0.519,0.012,0.143,0.682
1988,8,17,-0.064,-0.068,0.11,-1.098,-1.099,3.057,-1.052,9.946,17.833,8.832,3.293,2.578,2.516,0.265,0.008,0.163,0.263
1988,8,18,0.124,0.133,1.944,4.088,11.412,24.748,18.827,29.125,34.351,23.247,11.922,5.949,3.097,0.245,0.005,0.073,0.155
1988,8,19,0.251,0.291,2.519,5.453,17.538,33.949,22.556,24.106,15.973,6.383,3.653,0.677,1.404,0.299,0.006,0.094,0.128
1988,8,20,0.264,0.287,2.326,8.147,29.083,48.238,24.104,6.474,-4.902,-4.33,0.402,-0.073,0.429,0.081,0.003,0.09,0.181
1988,8,21,0.167,0.399,3.032,10.31,27.482,21.497,13.191,4.131,-2.784,-1.609,0.5,-0.085,0.264,0.005,-0,0.051,0.096
1988,8,22,0.3,0.482,2.746,8.264,22.107,8.351,6.153,4.247,2.256,0.74,0.308,0.06,0.077,-0,0.003,0.12,0.256
1988,8,23,0.324,0.335,1.255,0.941,3.713,-5.797,-2.484,-2.537,-1.64,-1.039,-1.381,-0.183,-0.053,-0.003,0.006,0.144,0.381
1988,8,24,0.182,0.06,0.432,-0.172,1.593,-2.022,2.498,3.096,3.099,1.218,1.033,0.544,0.397,0.084,0.011,0.083,0.029
1988,8,25,0.059,0.102,0.875,0.379,2.216,0.349,1.65,5.178,7.409,3.024,1.573,0.692,0.65,0.058,0.006,0.043,-0.057
1988,8,26,0.06,0.174,0.82,1.688,6.256,14.474,16.804,22.287,27.15,17.023,6.558,1.616,0.904,0.011,-0.002,-0.017,-0.202
1988,8,27,0.312,0.59,1.702,4.883,16.458,26.366,26.317,28.603,23.439,12.656,5.636,1.462,0.615,-0.001,-0.002,-0.031,-0.16
1988,8,28,0.285,0.348,1.079,1.536,0.336,-2.613,-7.758,-16.305,-10.659,-6.251,-0.512,0.358,1.05,0.09,0.004,0.126,0.169
1988,8,29,0.067,0.331,1.118,4.091,8.413,12.482,7.116,2.259,1.395,-2.439,-1.405,0.453,1.323,0.348,0.009,0.207,0.467
1988,8,30,0.261,0.589,1.803,7.944,27.607,49.001,39.825,35.271,26.512,10.742,2.316,0.822,0.291,0.252,0.008,0.222,0.477
1988,8,31,0.627,1.026,2.612,7.975,23.215,35.312,32.905,27.252,24.002,9.091,1.664,0.842,0.203,0.094,0.006,0.186,0.362
1988,9,1,0.323,0.558,2.041,4.806,10.933,6.561,2.583,3.838,5.994,2.67,1.661,0.873,0.772,0.062,0.006,0.07,0.389
1988,9,2,0.3,0.277,0.696,0.05,1.586,1.59,4.454,5.822,3.533,1.787,2.761,1.611,0.626,0.063,0.005,0.12,0.428
1988,9,3,0.224,0.194,0.57,1.259,4.264,7.347,7.007,13.416,20.804,13.99,10.869,5.516,2.488,0.237,0.004,0.066,0.201
1988,9,4,0.454,0.428,1.803,2.867,8.49,13.687,15.335,22.423,27.196,12.211,10.764,4.925,2.616,0.237,0.004,0.039,0.022
1988,9,5,0.848,0.897,3.266,2.194,4.577,2.642,9.196,19.277,19.073,9.84,6.328,1.015,2.256,0.125,0,-0.011,-0.028
1988,9,6,-0.038,0.137,1.49,2.863,7.197,9.666,14.092,19.87,25.526,15.47,8.151,2.375,2.498,0.121,0.002,0.039,0.058
1988,9,7,0.32,0.285,3.224,7.303,17.044,33.576,33.273,28.338,20.738,8.956,4.792,1.743,2.355,0.123,0,0,0.106
1988,9,8,1.023,0.813,4.996,7.956,20.622,19.554,21.486,14.409,4.46,0.552,-0.143,-1.951,-0.704,-0.014,0.001,0.05,0.301
1988,9,9,1.125,0.26,2.403,5.847,11.077,14.984,11.03,10.728,5.982,0.161,1.899,-0.05,-0.063,0.085,0.005,0.084,0.506
1988,9,10,0.135,0.077,1.136,3.292,15.942,33.126,27.177,26.779,23.689,5.107,2.735,2.212,0.515,0.106,0.006,0.166,0.736
1988,9,11,0.461,0.193,1.531,8.92,19.64,16.516,14.663,11.46,1.683,-1.822,0.343,-0.321,-0.309,0.015,0.001,0.059,0.304
1988,9,12,0.305,0.152,1.397,6.65,15.544,12.507,9.42,6.456,-3.866,-5.539,-2.803,-2.76,-0.642,-0.028,-0.001,-0.012,-0.005
1988,9,13,0.19,0.029,1.342,3.718,12.148,9.136,3.148,4.099,-2.513,-3.79,0.479,0.181,0.236,0.081,0,-0.032,-0.017
1988,9,14,0.181,-0.001,0.249,-1.006,-3.492,-12.578,-8.426,-4.628,-5.08,-4.419,-0.087,0.015,0.335,0.096,0.002,0.035,0.268
1988,9,15,0.332,0.035,0.617,2.572,3.838,6.347,9.243,10.819,10.709,2.374,1.102,0.364,0.434,0.084,0.003,0.088,0.392
1988,9,16,0.612,0.117,1.095,7.237,18.786,41.152,32.101,33.746,38.468,14.549,3.869,0.879,0.539,0.137,0.004,0.096,0.476
1988,9,17,0.606,0.113,1.226,4.056,13.875,29.462,26.61,35.673,42.078,19.626,5.83,2.817,1.186,0.219,0.004,0.079,0.432
1988,9,18,-0.204,-0.009,0.921,3.07,10.076,16.902,15.048,25.106,27.922,15.469,5.06,1.972,0.891,0.165,0.001,0.032,0.208
1988,9,19,0.058,0.013,0.397,-0.378,0.639,-4.196,-2.215,5.991,17.396,12.312,5.136,1.592,0.615,0.06,0.001,-0.008,0.066
1988,9,20,0.15,0.036,0.763,2.345,9.381,17.922,9.982,21.169,33.712,16.856,4.018,1.169,0.81,0.092,0.002,-0.032,0.008
1988,9,21,0.729,0.153,2.059,6.87,17.174,25.482,16.16,13.601,5.423,2.005,-0.168,-0.568,-0.28,-0.113,0.001,-0.073,-0.013
1988,9,22,0.782,0.12,1.614,5.452,17.872,16.942,15.711,11.904,3.161,1.115,1.259,1.013,0.284,-0.014,0.001,-0.007,0.059
1988,9,23,-0.188,-0.011,0.063,-0.103,3.558,11.774,9.71,9.317,4.462,2.487,2.309,1.486,0.304,0.002,-0,-0.022,0.062
1988,9,24,0.019,0.052,0.964,3.573,9.1,12.993,6.346,1.758,-4.923,-3.959,-1.555,-0.958,-0.309,-0.023,-0.002,-0.006,0.223
1988,9,25,-0.143,-0.358,-4.488,-7.773,-15.764,-10.666,-7.902,-2.442,0.663,1.888,1.39,1.016,0.169,0.051,0.002,0.02,0.284
1988,9,26,-0.719,-0.104,0.55,0.401,0.628,-5.157,-8.772,3.528,11.443,10.296,8.654,7.026,1.715,0.255,0.003,0.072,0.389
1988,9,27,-0.127,0.058,0.405,0.43,2.843,-1.273,-4.171,4.199,6.601,4.383,8.693,9.993,3.717,0.322,0.002,0.054,0.304
1988,9,28,-0.541,-0.025,0.814,1.481,7.321,14.298,11.336,15.207,11.697,5.082,6.246,5.234,3.278,0.353,0.004,0.06,0.171
1988,9,29,-0.103,0.087,1.697,3.079,11.07,20.014,13.056,14.273,15.579,6.476,8.214,3.866,2.994,0.371,0.007,0.035,0.138
1988,9,30,0.897,0.416,2.715,4.098,6.076,6.66,-0.876,3.711,5.65,2.459,5.728,1.526,2.32,0.383,0.008,0.069,0.144
1988,10,1,0.229,0.123,0.496,-1.248,-8.419,-16.804,-20.186,-14.5,-6.978,-2.013,1.136,-1.014,1.125,0.297,0.008,0.024,0.119
1988,10,2,-0.155,-0.057,0.301,0.284,-0.615,2.265,2.056,5.127,6.121,3.16,3.912,1.996,2.799,0.508,0.007,0.105,0.515
1988,10,3,0.012,0.069,0.633,0.43,0.273,0.381,-9.842,0.9,3.063,0.791,4.91,3.314,1.657,0.304,0.012,0.111,0.369
1988,10,4,-0.313,-0.065,0.173,-0.191,1.746,8.699,3.171,9.393,4.644,-2.876,2.086,2.222,1.634,0.47,0.009,0.073,0.303
1988,10,5,0.11,0.077,0.814,0.407,1.815,4.253,-4.853,5.746,3.158,-1.943,0.451,-0.275,0.43,0.371,0.003,0.05,0.211
1988,10,6,0.429,0.184,1.17,0.783,0.334,-2.274,-7.213,3.345,0.925,-2.205,-0.082,0.289,0.791,0.254,0.004,0.099,0.367
1988,10,7,0.49,0.119,0.395,-0.455,-0.993,0.736,-2.168,6.089,-1.536,-2.111,-2.186,-0.239,-0.046,-0.001,0.004,0.16,0.305
1988,10,8,0.087,0.189,0.762,0.898,3.331,8.809,7.68,14.861,10.192,2.707,-0.781,-0.238,-0.071,-0,0.007,0.173,0.373
1988,10,9,-0.069,0.152,0.81,1.283,5.718,13.807,12.404,21.31,18.588,9.703,2.718,4.012,1.172,0.209,0.008,0.113,0.136
1988,10,10,-0.106,0.017,0.272,-0.388,-0.45,2.906,-2.25,7.296,8.905,3.46,5.066,10.112,4.173,0.585,0.012,0.045,0.186
1988,10,11,-0.046,0.333,1.626,-0.025,0.517,2.854,-3.042,6.336,3.152,-1.254,2.82,8.658,4.909,0.801,0.033,0.115,0.393
1988,10,12,-0.228,-0.237,-1.494,-3.067,-6.239,-8,-11.855,5.477,2.773,-0.852,1.626,3.582,2.58,0.44,0.02,0.078,0.27
1988,10,13,-0.102,-0.325,-1.559,-2.871,-3.856,-8.039,-23.26,-17.074,-13.992,-9.414,-3.652,-2.955,-0.437,-0.111,0.003,0.029,0.055
1988,10,14,-0.054,-0.28,-0.478,-0.796,0.274,0.344,-4.13,-1.186,-5.706,-2.82,-0.11,-0.071,0.523,0.182,0.008,0.119,0.106
1988,10,15,-0.012,-0.008,-0.758,-0.257,1.458,0.199,1.313,11.498,10.222,3.078,5.411,3.984,1.891,0.373,0.005,0.162,0.186
1988,10,16,0.001,0.003,0.154,-0.189,0.674,0.82,2.588,13.922,12.124,3.286,3.2,-0.856,-0.363,0.013,-0,-0.009,-0.13
1988,10,17,0.002,0.03,2.179,1.815,5.37,4.406,2.107,5.846,0.079,-1.579,2.331,0.539,0.701,0.118,0.002,0.052,0.035
1988,10,18,0.001,0.009,0.501,0.395,2.755,3.261,3.832,10.163,7.437,2.149,1.967,-0.023,0.153,0.006,0.002,-0.014,-0.13
1988,10,19,-0.009,-0.002,0.082,-0.09,2.304,4.625,6.491,14.765,14.907,8.728,8.154,4.272,0.805,0.112,0.005,-0.038,-0.019
1988,10,20,0.008,0.063,0.855,1.382,6.987,14.858,15.485,21.372,17.435,8.542,9.371,6.205,1.116,0.127,0.003,-0.019,0.137
1988,10,21,0.009,0.018,0.584,0.416,2.779,5.744,4.911,8.154,6.94,3.015,4.691,2.174,0.554,0.115,0.006,0.047,0.263
1988,10,22,0.005,0.041,0.597,0.535,2.275,2.649,1.551,8.103,9.359,6.27,8.719,6.116,2.289,0.215,0.012,0.115,0.42
1988,10,23,0.005,0.025,0.509,0.575,4.585,6.907,5.436,10.326,6.425,2.653,4.592,1.206,1.116,0.082,0.01,0.063,0.297
1988,10,24,0.013,0.056,0.874,1.119,6.739,11.314,7.994,7.887,2.093,1.01,0.999,-0.865,0.272,0.036,0.012,0.055,0.308
1988,10,25,0.044,0.134,1.265,1.578,7.987,14.02,10.839,10.355,4.96,2.946,0.957,-0.381,0.314,0.001,0.018,0.134,0.416
1988,10,26,0.471,0.498,2.558,3.168,10.521,16.342,12.25,10.697,5.429,2.005,0.234,0.124,0.316,0.005,0.019,0.17,0.742
1988,10,27,0.207,0.5,1.946,2.299,5.426,8.47,5.367,4.663,1.382,1.929,0.045,0.625,0.742,0.087,0.015,0.098,0.214
1988,10,28,-0.002,-0.032,0.292,-0.057,0.446,1.854,-0.062,-0.109,0.352,0.769,-1.182,0.238,0.329,0.07,0.005,0.017,-0.008
1988,10,29,-0.629,-0.825,-0.765,-1.181,-1.261,1.095,0.16,-0.046,-1.059,-1.129,-1.927,-0.058,0.509,0.135,0.023,0.073,0.186
1988,10,30,-0.282,-0.436,-0.506,-0.554,0.218,2.588,1.325,1.869,1.048,1.48,0.477,2.614,2.065,0.305,0.029,0.108,0.422
1988,10,31,-0.112,-0.173,0.044,-0.027,1.553,5.937,5.436,7.968,8.503,7.518,3.445,1.599,0.837,0.095,0.007,0.006,0.234
1988,11,1,-0.171,-0.532,-0.602,-1.119,-1.503,-2.724,-9.12,-2.756,0.415,0.065,-0.583,0.886,0.444,0.167,0.021,0.065,0.394
1988,11,2,-0.285,-1.154,-1.491,-2.566,-6.212,-19.263,-26.376,-11.063,-2.65,0.702,0.013,1.486,0.753,0.474,0.033,0.238,1.028
1988,11,3,-0.04,-0.025,-0.145,-0.7,-0.71,-2.098,-1.301,2.94,2.867,-2.229,-4.231,0.082,0.645,0.674,0.042,0.286,1.068
1988,11,4,-0.077,0.099,-0.047,-0.019,0.723,1.925,1.124,1.969,-0.296,-0.817,0.048,1.427,1.008,0.518,0.014,-0.076,0.118
1988,11,5,-0.593,-0.572,-0.646,-0.106,-1.965,-5.865,-8.108,-3.206,-1.81,-1.693,0.18,0.708,0.116,0.064,0.002,-0.047,0.026
1988,11,6,0.371,0.289,0.08,0.028,1.037,2.98,4.113,7.046,10.39,10.141,8.55,7.222,3.211,0.726,0.027,0.047,0.049
1988,11,7,-0.562,-0.013,-0.04,-0.018,0.261,1.876,5.72,11.893,18.138,10.319,7.34,6.981,1.864,0.362,0.004,-0.053,0.109
1988,11,8,0.098,0.091,-0.059,-0.041,0.359,1.189,0.987,4.029,3.655,-0.753,3.769,4.819,3.852,0.622,0.008,0.057,0.438
1988,11,9,-1.527,-0.258,-0.378,-0.275,-3.104,-8.742,-13.909,-13.241,-5.779,-3.977,-1.558,-1.668,0.156,0.197,0.02,0.043,0.553
1988,11,10,0.139,0.103,-0.002,-0.02,0.44,1.04,0.988,3.738,2.408,-1.619,-1.035,-1.065,-0.539,0.076,0.024,0.261,1.098
1988,11,11,-1.326,-0.295,-0.17,-0.13,-0.587,-1.913,-2.216,1.402,2.332,1.593,2.77,4.353,4.077,0.891,0.042,0.201,1.245
1988,11,12,0.554,0.245,-0.045,-0.065,-0.494,-2.005,-1.987,0.706,2.95,1.673,0.807,3.364,3.096,0.876,0.067,0.087,1.162
1988,11,13,-0.336,-0.016,-0.036,-0.016,0.018,-0.836,-4.547,0.274,5.044,1.962,-0.953,1.317,-0.057,0.033,0.016,-0.03,0.655
1988,11,14,0.209,0.118,0.024,0.046,1.892,3.663,3.031,7.294,8.298,6.183,4.31,5.662,5.276,2.642,0.24,0.227,1.341
1988,11,15,-0.317,-0.041,-0.135,-0.088,-0.437,-1.085,-1.185,1.974,0.54,0.357,0.747,4.715,4.497,2.365,0.337,0.368,1.524
1988,11,16,0.23,0.121,0.13,0.069,-0.319,-0.363,-1.272,3.457,0.347,-0.426,-2.404,0.338,0.559,0.418,0.035,-0.047,0.881
1988,11,17,4.411,1.293,2.465,1.017,6.044,6.161,8.029,13.812,15.297,13.182,9.573,10.219,11.155,4.322,0.848,0.777,2.676
1988,11,18,-0.448,-0.303,-0.074,0.003,1.438,2.351,2.722,9.504,16.64,18.251,16.707,15.746,14.599,6.78,2.471,2.363,4.882
1988,11,19,-3.841,-1.662,-1.958,-1.135,-3.295,-2.381,-1.171,4.806,8.863,3.149,4.596,4.351,4.733,0.868,0.026,-0.305,0.595
1988,11,20,-0.266,-0.063,-1.256,-0.941,-0.472,-0.345,-0.69,0.926,-2.332,-2.248,-0.444,-1.466,3.982,0.127,-0.08,-0.249,1.225
1988,11,21,-4.551,-1.255,-3.492,-2.44,-5.407,-11.617,-15.454,-10.665,-5.184,-2.637,-0.712,-1.24,2.401,-0.252,-0.09,-0.367,0.911
1988,11,22,-6.452,-2.551,-6.556,-4.722,-7.497,-12.283,-12.616,-4.261,-1.277,-2.999,-3.127,-2.381,0.91,0.641,0.078,-0.182,0.84
1988,11,23,-0.012,0.739,-0.27,0.2,2.14,2.244,4.179,6.837,8.597,8.546,5.707,7.014,6.126,2.562,0.369,0.082,1.706
1988,11,24,0.163,0.399,-1.194,-2.527,-5.233,-8.851,-15.686,-4.137,-5.397,-5.357,-2.934,1.94,6.126,6.535,1.617,0.941,2.013
1988,11,25,1.633,1.264,1.427,1.474,4.083,6.641,3.72,8.768,6.92,5.772,2.264,2.888,3.381,2.364,0.345,-0.015,1.785
1988,11,26,1.013,0.898,1.978,1.085,2.068,3.178,2.431,5.817,3.561,4.252,4.193,9.785,10.377,5.587,1.461,0.859,1.763
1988,11,27,-2.724,-1.494,-3.054,-2.538,-1.998,-0.502,-2.457,2.446,1.136,2.128,1.731,3.766,3.958,0.128,-0.141,-0.242,0.38
1988,11,28,3.434,1.475,1.985,1.463,4.284,7.793,11.289,18.447,15.366,9.901,7.959,8.916,9.7,3.562,-0.19,0.044,0.706
1988,11,29,-0.079,0.101,1.106,1.261,3.336,5.556,7.47,12.194,10.164,3.779,1.071,-2.462,0.562,-0.034,-0.599,-0.305,0.089
1988,11,30,0.541,-0.192,0.434,-0.823,-0.549,-0.952,-1.401,1.094,-2.788,-5.19,-2.084,-4.091,-1.592,-1.261,-0.83,-0.173,0.009
1988,12,1,-4.249,-2.658,-2.035,-2.452,-2.434,-4.329,-7.312,-4.173,-6.43,-0.251,0.16,-0.658,0.484,-0.991,-0.391,-0.559,0.135
1988,12,2,1.445,1.338,0.701,0.234,-0.549,-2.034,-4.815,-2.687,-9.585,-6.653,-5.106,-5.015,-3.338,-1.68,-0.316,-0.325,0.304
1988,12,3,-1.885,-0.469,-0.033,-0.713,1.546,2.123,-2.999,-1.402,-5.179,-3.41,-1.883,-1.789,-1.198,-0.21,-0.18,-0.279,0.945
1988,12,4,-0.361,-0.32,0.389,-0.037,2.246,3.756,3.083,7.025,6.39,3.222,1.559,3.433,1.833,0.672,0.505,-0.02,1.177
1988,12,5,-0.828,-1.434,-1.02,-1.503,0.666,1.342,0.351,4.082,3.686,0.955,3.302,5.33,4.319,2.359,0.726,0.802,1.68
1988,12,6,-4.892,-0.484,-1.167,-2.384,-0.557,-1.206,-3.438,1.422,2.918,1.86,5.828,6.675,5.796,2.6,0.309,-0.173,1.321
1988,12,7,1.545,1.952,1.286,0.888,4.13,6.484,11.759,17.617,26.893,25.206,23.874,20.579,10.089,3.804,0.992,0.201,1.677
1988,12,8,1.146,1.03,1.861,1.696,7.522,10.283,13.951,18.896,19.099,4.644,6.827,-1.723,1.281,-1.217,1.972,2.231,4.228
1988,12,9,1.676,1.161,1.448,1.296,7.733,10.099,11.381,13.777,12.648,3.758,5.409,-1.377,1.394,-0.238,0.661,0.804,2.251
1988,12,10,0.607,-0.196,0.959,0.08,2.827,4.564,7.949,15.533,16.584,8.125,6.357,1.089,0.998,0.396,0.12,-1.092,1.25
1988,12,11,-2.727,-1.782,-0.452,-0.503,1.17,0.573,0.196,3.633,2.969,0.382,3.143,1.495,0.669,0.819,0.284,-1.228,1.351
1988,12,12,-3.384,-0.736,-0.158,-0.519,1.048,0.971,0.421,2.718,2.349,2.06,3.449,2.672,1.101,1.198,0.231,-1.115,1.753
1988,12,13,6.877,5.032,4.261,3.212,11.158,15.39,21.219,27.663,23.149,11.988,9.093,9.981,5.494,2.44,0.4,-0.678,2.083
1988,12,14,10.284,5.379,5.918,5.532,22.273,33.053,60.615,85.817,74.923,26.724,12.673,3.086,1.871,1.135,0.287,-1.177,1.593
1988,12,15,2.734,1.436,4.406,2.359,16.641,19.906,27.081,18.734,21.426,11.942,32.685,14.045,3.867,0.455,-0.859,-1.572,0.93
1988,12,16,1.221,-0.58,3.611,-0.79,8.874,3.737,10.858,-0.575,0.087,-6.429,0.078,-8.498,-3.563,-0.999,-0.72,-1.133,0.849
